Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.68 I: 104.06 D:  26.00 Tensão:6.65 V Temperatura ambiente:     20.09ºC
240,11 ; 299,99 ;   8,935300 ;   51,51
242,11 ; 299,95 ;   7,541486 ;   43,13
244,12 ; 299,96 ;   8,774873 ;   50,90
246,12 ; 299,95 ;   8,076304 ;   46,20
248,12 ; 300,05 ;   8,413713 ;   48,60
250,12 ; 300,03 ;   6,664048 ;   38,75
252,12 ; 300,04 ;   8,413983 ;   48,68
254,12 ; 300,14 ;   8,076094 ;   46,33
256,12 ; 300,13 ;   6,682455 ;   38,82
258,12 ; 300,05 ;   8,237405 ;   47,54
260,12 ; 300,03 ;   8,933223 ;   51,97
262,12 ; 300,02 ;   8,414935 ;   48,64
264,12 ; 300,13 ;   8,418100 ;   48,15
266,13 ; 300,01 ;   6,665048 ;   38,29
268,13 ; 300,13 ;   9,652059 ;   55,68
270,13 ; 300,08 ;   6,485081 ;   37,70
272,13 ; 300,09 ;   8,772083 ;   50,07
274,13 ; 300,08 ;   7,884273 ;   45,98
276,13 ; 299,98 ;   8,236660 ;   47,16
278,13 ; 299,96 ;   9,452317 ;   54,04
280,13 ; 300,05 ;   8,413802 ;   48,99
282,13 ; 300,09 ;   6,842860 ;   39,80
284,13 ; 299,98 ;   7,701532 ;   44,23
286,13 ; 300,03 ;   9,476780 ;   54,60
288,14 ; 300,06 ;   7,541477 ;   43,38
290,14 ; 300,05 ;   7,718110 ;   44,35
292,14 ; 300,08 ;   8,235894 ;   47,27
294,14 ; 299,99 ;   7,717091 ;   44,83
296,14 ; 299,98 ;   9,293108 ;   53,38
298,14 ; 300,08 ;   8,238734 ;   47,67
300,14 ; 300,08 ;   6,843992 ;   39,63
302,14 ; 300,09 ;   8,077947 ;   46,54
304,14 ; 300,05 ;   7,881173 ;   45,91
306,14 ; 300,02 ;   8,418719 ;   48,96
308,14 ; 300,01 ;   8,593789 ;   49,76
310,15 ; 300,02 ;   8,235966 ;   47,50
312,15 ; 300,04 ;   8,059484 ;   46,30
314,15 ; 300,05 ;   7,897896 ;   45,01
316,15 ; 300,10 ;   7,902479 ;   45,49
318,15 ; 300,06 ;   7,363718 ;   42,91
320,15 ; 299,97 ;   8,592932 ;   49,46
322,15 ; 300,05 ;   9,473194 ;   54,04
324,15 ; 300,04 ;   7,025578 ;   40,28
326,15 ; 300,05 ;   8,237655 ;   47,86
328,15 ; 299,97 ;   7,880717 ;   45,46
330,16 ; 300,03 ;   9,292921 ;   53,45
332,16 ; 300,08 ;   7,365029 ;   42,13
334,16 ; 300,02 ;   7,541286 ;   43,01
336,16 ; 300,02 ;   8,934227 ;   51,44
338,16 ; 300,01 ;   8,059749 ;   46,82
340,16 ; 300,05 ;   8,235361 ;   47,44
342,16 ; 300,02 ;   7,538013 ;   43,14
344,16 ; 300,09 ;   8,575890 ;   49,70
346,16 ; 300,10 ;   7,198170 ;   41,21
348,16 ; 299,99 ;   7,876478 ;   45,15
350,16 ; 300,02 ;   9,651687 ;   55,00
352,17 ; 299,98 ;   7,877096 ;   45,06
354,17 ; 300,03 ;   8,596356 ;   49,28
356,17 ; 300,10 ;   7,538676 ;   43,24
