Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.669 V Temperatura ambiente:     24.22ºC
240,16 ; 250,02 ;   6,870366 ;   39,44
242,16 ; 250,08 ;   4,591455 ;   26,83
244,16 ; 249,95 ;   5,289628 ;   30,28
246,16 ; 250,02 ;   8,105420 ;   46,14
248,16 ; 250,08 ;   5,291800 ;   30,63
250,16 ; 249,95 ;   5,295024 ;   30,28
252,17 ; 249,97 ;   8,086859 ;   46,14
254,17 ; 250,02 ;   5,990129 ;   34,67
256,17 ; 250,00 ;   5,471379 ;   31,89
258,17 ; 250,02 ;   6,531675 ;   37,03
260,17 ; 249,95 ;   5,992574 ;   34,42
262,17 ; 249,98 ;   7,208578 ;   41,08
264,17 ; 250,08 ;   5,990281 ;   34,00
266,17 ; 250,05 ;   4,771672 ;   27,13
268,18 ; 250,08 ;   6,709433 ;   38,04
270,18 ; 250,06 ;   5,631714 ;   32,80
272,18 ; 250,06 ;   6,351391 ;   36,68
274,18 ; 250,05 ;   6,168279 ;   35,41
276,18 ; 250,05 ;   6,329647 ;   36,75
278,18 ; 250,06 ;   6,170841 ;   35,48
280,18 ; 250,02 ;   5,990694 ;   34,13
282,18 ; 250,06 ;   6,871612 ;   39,44
284,19 ; 250,02 ;   5,475253 ;   31,59
286,19 ; 249,95 ;   6,869407 ;   39,43
288,19 ; 249,98 ;   7,229460 ;   41,04
290,19 ; 249,99 ;   5,828732 ;   33,96
292,19 ; 250,04 ;   5,992218 ;   34,50
294,19 ; 249,98 ;   5,470974 ;   31,72
296,19 ; 249,95 ;   7,048111 ;   40,91
298,20 ; 250,00 ;   6,533026 ;   37,88
300,20 ; 250,08 ;   5,468795 ;   31,94
302,20 ; 250,02 ;   4,931084 ;   28,98
304,20 ; 249,98 ;   7,048552 ;   40,70
306,20 ; 250,00 ;   6,870226 ;   39,01
308,20 ; 249,98 ;   5,812999 ;   33,83
310,20 ; 250,02 ;   6,508409 ;   37,75
312,20 ; 250,08 ;   5,649169 ;   32,48
314,21 ; 250,02 ;   5,291479 ;   30,24
316,21 ; 249,95 ;   7,048524 ;   40,02
318,21 ; 249,95 ;   7,408378 ;   42,34
320,21 ; 249,97 ;   6,172069 ;   35,35
322,21 ; 249,99 ;   5,991932 ;   34,63
324,21 ; 249,93 ;   5,830460 ;   33,87
326,21 ; 250,04 ;   7,226790 ;   41,17
328,21 ; 249,97 ;   4,590786 ;   26,67
330,22 ; 250,02 ;   7,207497 ;   41,59
332,22 ; 250,10 ;   5,451721 ;   31,85
334,22 ; 249,95 ;   4,930297 ;   28,22
336,22 ; 250,11 ;   8,265448 ;   48,00
338,22 ; 250,11 ;   3,892218 ;   22,48
340,22 ; 250,11 ;   6,170437 ;   35,12
342,22 ; 250,02 ;   6,169552 ;   35,11
344,23 ; 249,98 ;   7,387508 ;   42,53
346,23 ; 250,00 ;   6,869160 ;   39,62
348,23 ; 250,02 ;   5,812876 ;   33,80
350,23 ; 249,91 ;   5,991044 ;   34,35
352,23 ; 249,99 ;   7,929609 ;   45,06
354,23 ; 250,00 ;   4,951733 ;   28,79
356,23 ; 249,99 ;   6,169779 ;   35,07
358,23 ; 249,98 ;   6,352032 ;   36,38
360,24 ; 249,99 ;   6,511994 ;   37,10
362,24 ; 249,91 ;   5,988392 ;   34,49
364,24 ; 250,09 ;   7,588330 ;   43,18
366,24 ; 249,97 ;   3,534484 ;   20,70
368,24 ; 250,02 ;   7,927589 ;   45,36
370,24 ; 250,08 ;   5,469889 ;   31,83
372,24 ; 250,02 ;   5,293091 ;   30,23
374,24 ; 250,00 ;   7,032641 ;   40,68
376,25 ; 249,99 ;   6,348556 ;   36,97
378,25 ; 250,02 ;   6,330850 ;   36,38
380,25 ; 249,97 ;   5,829985 ;   33,05
382,25 ; 250,06 ;   7,048635 ;   40,30
384,25 ; 250,04 ;   4,756989 ;   27,77
386,25 ; 250,08 ;   6,511775 ;   37,38
388,25 ; 250,02 ;   5,647222 ;   32,11
390,26 ; 250,00 ;   6,868445 ;   39,99
392,26 ; 249,99 ;   6,508447 ;   37,58
394,26 ; 250,06 ;   6,351447 ;   36,36
396,26 ; 250,00 ;   5,110400 ;   29,65
398,26 ; 250,02 ;   7,031436 ;   40,74
400,26 ; 250,02 ;   5,809356 ;   33,66
402,26 ; 250,02 ;   6,170829 ;   35,55
404,27 ; 250,00 ;   6,169566 ;   35,55
406,27 ; 250,02 ;   6,530689 ;   37,57
408,27 ; 250,06 ;   5,990165 ;   34,32
410,27 ; 249,97 ;   5,470661 ;   31,54
412,27 ; 249,95 ;   7,568129 ;   43,43
414,27 ; 250,05 ;   6,513675 ;   37,87
416,27 ; 250,00 ;   4,767893 ;   27,20
418,27 ; 249,95 ;   6,872642 ;   39,46
420,28 ; 250,02 ;   6,870170 ;   39,72
422,28 ; 249,97 ;   5,290791 ;   30,53
424,28 ; 250,04 ;   6,868115 ;   39,64
426,28 ; 250,02 ;   5,110165 ;   29,77
428,28 ; 249,87 ;   6,349867 ;   36,81
430,28 ; 250,02 ;   8,629263 ;   49,04
432,28 ; 249,93 ;   4,052860 ;   23,58
434,28 ; 249,93 ;   7,587331 ;   43,03
436,29 ; 249,93 ;   6,347768 ;   36,07
438,29 ; 250,04 ;   6,332521 ;   36,08
440,29 ; 250,04 ;   4,595523 ;   26,64
442,29 ; 249,98 ;   6,170631 ;   35,48
444,29 ; 249,91 ;   7,050242 ;   40,88
446,29 ; 250,02 ;   7,226195 ;   41,23
448,29 ; 250,02 ;   4,773672 ;   27,40
450,30 ; 250,02 ;   6,170634 ;   35,62
452,30 ; 249,98 ;   6,171420 ;   35,62
454,30 ; 250,09 ;   6,690205 ;   38,99
456,30 ; 250,04 ;   4,595336 ;   26,37
458,30 ; 250,06 ;   6,868495 ;   39,27
460,30 ; 250,04 ;   5,832679 ;   33,45
462,30 ; 250,09 ;   6,524671 ;   37,37
464,30 ; 250,02 ;   5,453914 ;   31,41
466,31 ; 249,99 ;   7,045873 ;   40,60
468,31 ; 250,06 ;   6,706172 ;   38,24
470,31 ; 250,09 ;   5,113404 ;   29,64
472,31 ; 250,00 ;   5,809549 ;   33,30
474,31 ; 249,99 ;   7,410764 ;   42,61
476,31 ; 250,02 ;   6,350752 ;   36,33
478,31 ; 250,06 ;   5,813387 ;   33,00
480,31 ; 250,08 ;   5,648520 ;   32,15
482,32 ; 250,05 ;   5,811048 ;   33,96
484,32 ; 250,11 ;   6,527322 ;   37,92
486,32 ; 250,04 ;   5,126921 ;   29,98
488,32 ; 249,98 ;   7,227878 ;   41,11
490,32 ; 250,02 ;   7,049867 ;   40,81
492,32 ; 249,95 ;   5,629668 ;   32,38
494,32 ; 249,99 ;   7,027499 ;   40,95
496,33 ; 250,00 ;   5,650132 ;   32,51
498,33 ; 249,98 ;   6,168860 ;   35,00
500,33 ; 250,04 ;   6,512103 ;   37,66
502,33 ; 250,04 ;   5,290510 ;   30,36
504,33 ; 250,00 ;   6,169951 ;   35,42
506,33 ; 249,97 ;   6,688424 ;   38,79
508,33 ; 250,05 ;   6,688635 ;   38,33
510,33 ; 249,98 ;   5,114494 ;   29,05
512,34 ; 250,00 ;   7,208352 ;   41,45
514,34 ; 250,02 ;   5,810183 ;   33,73
516,34 ; 250,00 ;   5,829124 ;   33,60
518,34 ; 249,97 ;   6,509289 ;   37,52
520,34 ; 249,93 ;   6,689770 ;   38,33
522,34 ; 250,06 ;   6,868959 ;   39,18
524,34 ; 249,95 ;   4,231065 ;   24,54
526,34 ; 250,00 ;   7,747421 ;   44,74
528,35 ; 249,99 ;   5,469287 ;   31,84
530,35 ; 249,97 ;   6,346144 ;   36,31
532,35 ; 249,95 ;   6,528204 ;   37,70
534,35 ; 249,93 ;   6,509208 ;   37,16
536,35 ; 250,00 ;   6,507216 ;   37,92
538,35 ; 250,00 ;   5,110078 ;   29,96
540,35 ; 250,02 ;   6,168824 ;   35,65
542,36 ; 249,99 ;   5,812018 ;   33,62
544,36 ; 250,02 ;   6,688239 ;   38,22
