Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.411 V Temperatura ambiente:     25.22ºC
240,17 ; 249,95 ;   5,915433 ;   37,77
242,17 ; 249,95 ;   7,183398 ;   45,11
244,17 ; 249,95 ;   6,060776 ;   38,75
246,17 ; 250,04 ;   6,388471 ;   40,06
248,17 ; 249,95 ;   4,961102 ;   31,33
250,17 ; 249,97 ;   7,337922 ;   46,34
252,18 ; 249,99 ;   6,076699 ;   38,04
254,18 ; 249,97 ;   5,907225 ;   37,28
256,18 ; 249,97 ;   6,543376 ;   41,21
258,18 ; 250,00 ;   6,233956 ;   39,31
260,18 ; 250,00 ;   5,749219 ;   36,61
262,18 ; 249,91 ;   6,230790 ;   39,14
264,18 ; 250,08 ;   7,333791 ;   46,57
266,19 ; 249,99 ;   3,993597 ;   25,45
268,19 ; 249,97 ;   7,338230 ;   46,14
270,19 ; 250,05 ;   6,541006 ;   41,21
272,19 ; 249,99 ;   5,097853 ;   32,56
274,19 ; 250,08 ;   6,869852 ;   43,61
276,19 ; 250,08 ;   4,952617 ;   31,76
278,19 ; 250,05 ;   6,054613 ;   38,71
280,19 ; 250,05 ;   6,545974 ;   41,40
282,20 ; 250,04 ;   6,072583 ;   38,87
284,20 ; 250,09 ;   6,221806 ;   39,54
286,20 ; 250,04 ;   5,423232 ;   34,85
288,20 ; 250,06 ;   6,707144 ;   42,69
290,20 ; 249,91 ;   5,749026 ;   36,87
292,20 ; 249,99 ;   8,135094 ;   51,58
294,20 ; 249,98 ;   5,114223 ;   32,83
296,21 ; 250,04 ;   6,383945 ;   40,50
298,21 ; 249,99 ;   5,260950 ;   33,84
300,21 ; 250,02 ;   6,711808 ;   42,94
302,21 ; 249,95 ;   5,895702 ;   37,12
304,21 ; 250,02 ;   7,196569 ;   45,10
306,21 ; 249,99 ;   5,275442 ;   33,33
308,21 ; 249,99 ;   6,537845 ;   41,05
310,22 ; 249,98 ;   6,212673 ;   39,15
312,22 ; 250,00 ;   6,379949 ;   40,50
314,22 ; 250,02 ;   5,910314 ;   37,22
316,22 ; 249,99 ;   5,906249 ;   37,76
