Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.504 V Temperatura ambiente:     23.70ºC
240,14 ; 300,04 ;   10,914457 ;   31,77
242,14 ; 300,04 ;   7,051561 ;   20,90
244,14 ; 300,04 ;   8,128718 ;   23,31
246,15 ; 300,04 ;   8,086954 ;   23,31
248,15 ; 300,08 ;   8,082998 ;   23,31
250,15 ; 299,99 ;   7,416886 ;   21,46
252,15 ; 300,05 ;   9,514543 ;   27,25
254,15 ; 299,98 ;   7,055163 ;   20,49
256,15 ; 299,94 ;   9,162238 ;   26,58
258,15 ; 300,10 ;   8,807722 ;   25,68
260,15 ; 300,01 ;   5,301405 ;   15,86
262,16 ; 300,05 ;   9,527237 ;   27,54
264,16 ; 299,99 ;   7,410964 ;   21,18
266,16 ; 300,04 ;   9,161421 ;   26,20
268,16 ; 300,04 ;   7,369813 ;   21,22
270,16 ; 300,02 ;   8,129890 ;   23,30
272,16 ; 300,01 ;   8,451893 ;   24,40
274,16 ; 300,02 ;   8,090735 ;   23,73
276,16 ; 300,03 ;   8,086562 ;   23,02
278,16 ; 300,04 ;   7,766087 ;   22,62
280,17 ; 300,10 ;   7,734444 ;   22,95
282,17 ; 300,02 ;   7,052282 ;   20,33
284,17 ; 300,05 ;   9,517628 ;   27,16
286,17 ; 300,05 ;   7,408415 ;   21,51
288,17 ; 300,01 ;   8,091503 ;   23,23
290,17 ; 299,98 ;   8,808291 ;   25,45
292,17 ; 300,08 ;   8,445944 ;   24,48
294,17 ; 300,10 ;   6,697743 ;   19,01
296,17 ; 300,10 ;   7,763839 ;   22,05
298,18 ; 300,12 ;   8,084766 ;   23,08
300,18 ; 300,13 ;   7,727841 ;   22,33
302,18 ; 300,09 ;   7,770332 ;   22,65
304,18 ; 300,13 ;   8,446814 ;   24,84
306,18 ; 300,05 ;   7,405932 ;   21,26
308,18 ; 300,12 ;   9,163738 ;   26,30
310,18 ; 300,05 ;   7,053714 ;   20,23
312,18 ; 300,12 ;   8,805441 ;   25,95
314,19 ; 300,06 ;   7,051610 ;   20,23
316,19 ; 300,02 ;   8,802086 ;   25,57
318,19 ; 300,05 ;   8,840460 ;   25,36
320,19 ; 300,13 ;   7,409125 ;   21,44
322,19 ; 300,10 ;   6,689374 ;   19,85
324,19 ; 300,10 ;   8,482891 ;   24,06
326,19 ; 300,05 ;   8,129656 ;   23,01
328,19 ; 300,04 ;   8,804494 ;   25,22
330,19 ; 300,02 ;   8,124374 ;   23,89
332,20 ; 300,03 ;   8,449046 ;   24,30
334,20 ; 300,02 ;   7,732939 ;   22,53
336,20 ; 300,03 ;   8,087117 ;   23,95
338,20 ; 300,09 ;   7,769799 ;   22,52
340,20 ; 300,13 ;   7,052567 ;   20,63
342,20 ; 300,04 ;   7,404730 ;   21,20
344,20 ; 300,06 ;   9,157741 ;   26,98
346,20 ; 300,08 ;   7,766171 ;   22,07
348,21 ; 300,02 ;   7,724461 ;   22,36
350,21 ; 300,01 ;   9,163891 ;   26,00
352,21 ; 300,04 ;   8,087701 ;   23,61
354,21 ; 300,03 ;   7,406519 ;   21,79
356,21 ; 300,03 ;   8,084505 ;   23,54
358,21 ; 299,99 ;   8,121085 ;   23,19
360,21 ; 300,01 ;   8,801780 ;   25,03
362,21 ; 300,02 ;   7,767854 ;   22,57
364,22 ; 300,04 ;   7,726057 ;   22,89
366,22 ; 300,04 ;   7,770006 ;   22,13
368,22 ; 300,04 ;   8,094301 ;   23,16
370,22 ; 300,05 ;   8,090149 ;   23,16
372,22 ; 300,01 ;   7,766500 ;   22,42
374,22 ; 300,05 ;   8,812337 ;   25,32
376,22 ; 300,02 ;   7,412518 ;   21,03
378,22 ; 300,01 ;   8,445199 ;   24,95
380,22 ; 300,08 ;   8,085438 ;   23,59
382,23 ; 300,16 ;   6,690823 ;   19,92
384,23 ; 300,14 ;   6,374775 ;   18,96
386,23 ; 300,08 ;   8,120119 ;   23,86
388,23 ; 300,05 ;   8,805805 ;   25,77
390,23 ; 300,06 ;   8,442604 ;   24,11
392,23 ; 300,06 ;   7,767204 ;   22,71
394,23 ; 300,09 ;   8,129568 ;   23,05
396,23 ; 300,06 ;   7,404367 ;   21,94
398,23 ; 299,99 ;   8,487460 ;   24,08
400,24 ; 300,05 ;   9,162993 ;   26,36
402,24 ; 300,06 ;   7,052823 ;   20,30
404,24 ; 300,03 ;   7,762440 ;   22,69
406,24 ; 299,99 ;   8,450165 ;   24,51
408,24 ; 300,02 ;   8,448910 ;   24,97
410,24 ; 299,95 ;   7,731083 ;   22,14
412,24 ; 300,04 ;   9,159452 ;   26,50
414,24 ; 299,98 ;   6,369273 ;   18,96
416,25 ; 300,06 ;   8,803470 ;   25,69
418,25 ; 300,14 ;   6,690993 ;   19,58
420,25 ; 300,09 ;   6,731224 ;   19,33
422,25 ; 300,03 ;   8,799563 ;   25,37
424,25 ; 300,01 ;   8,801379 ;   25,53
426,25 ; 300,08 ;   8,481053 ;   24,22
428,25 ; 299,95 ;   6,725894 ;   19,86
430,25 ; 300,02 ;   10,200339 ;   29,24
432,25 ; 299,98 ;   7,054146 ;   20,05
434,26 ; 299,99 ;   8,445788 ;   24,63
436,26 ; 299,97 ;   7,731761 ;   22,88
438,26 ; 299,95 ;   8,441827 ;   24,34
440,26 ; 299,88 ;   8,446540 ;   24,41
442,26 ; 300,01 ;   9,157434 ;   26,70
444,26 ; 300,01 ;   6,015925 ;   17,32
446,26 ; 299,97 ;   8,115489 ;   23,19
448,26 ; 300,04 ;   8,804342 ;   25,04
450,26 ; 300,04 ;   6,692849 ;   19,99
452,27 ; 300,05 ;   8,086423 ;   23,10
454,27 ; 300,12 ;   7,767963 ;   22,35
456,27 ; 300,14 ;   7,052416 ;   20,09
458,27 ; 300,05 ;   7,404687 ;   21,74
460,27 ; 300,10 ;   9,120698 ;   26,83
462,27 ; 299,98 ;   7,052297 ;   20,81
464,27 ; 300,05 ;   9,877405 ;   28,42
466,27 ; 300,04 ;   6,689643 ;   19,91
468,28 ; 299,98 ;   8,126505 ;   23,76
470,28 ; 300,10 ;   8,800214 ;   25,65
472,28 ; 300,03 ;   6,007499 ;   17,69
474,28 ; 299,96 ;   9,156653 ;   26,19
476,28 ; 300,05 ;   9,160760 ;   26,41
478,28 ; 300,02 ;   6,339112 ;   18,87
480,28 ; 300,10 ;   8,446719 ;   24,86
482,28 ; 300,01 ;   6,687331 ;   19,07
484,29 ; 300,01 ;   9,520934 ;   27,29
486,29 ; 300,08 ;   8,127225 ;   23,15
488,29 ; 300,03 ;   6,730639 ;   19,82
490,29 ; 300,01 ;   8,802150 ;   25,14
492,29 ; 300,05 ;   8,446186 ;   24,18
494,29 ; 300,01 ;   7,049049 ;   20,93
496,29 ; 300,05 ;   8,800510 ;   25,21
498,29 ; 300,02 ;   7,053752 ;   20,92
500,29 ; 300,02 ;   8,478540 ;   24,84
502,30 ; 299,97 ;   8,124103 ;   23,11
504,30 ; 300,04 ;   8,804973 ;   25,33
506,30 ; 300,12 ;   6,690410 ;   19,93
508,30 ; 300,08 ;   6,694645 ;   19,34
510,30 ; 299,98 ;   8,479262 ;   24,64
512,30 ; 300,04 ;   9,526522 ;   27,34
514,30 ; 299,99 ;   7,054122 ;   20,61
516,30 ; 300,09 ;   8,802824 ;   25,24
518,31 ; 300,06 ;   6,334956 ;   18,74
520,31 ; 300,08 ;   8,129098 ;   23,99
522,31 ; 300,08 ;   7,723344 ;   22,21
524,31 ; 299,97 ;   7,770404 ;   22,90
526,31 ; 299,96 ;   9,838235 ;   28,06
528,31 ; 300,05 ;   8,128052 ;   23,60
530,31 ; 299,96 ;   6,336184 ;   18,82
532,31 ; 299,99 ;   9,509279 ;   27,40
534,31 ; 300,01 ;   7,412608 ;   21,78
536,32 ; 299,99 ;   7,727087 ;   22,42
538,32 ; 300,02 ;   8,123266 ;   23,85
540,32 ; 299,94 ;   7,767147 ;   22,05
542,32 ; 300,02 ;   9,159702 ;   26,78
544,32 ; 300,02 ;   6,692151 ;   19,64
546,32 ; 300,01 ;   8,084759 ;   23,09
548,32 ; 300,05 ;   8,088801 ;   23,46
550,32 ; 299,95 ;   7,048780 ;   20,89
552,32 ; 299,99 ;   9,841661 ;   28,13
554,33 ; 300,03 ;   7,373083 ;   21,09
556,33 ; 299,99 ;   7,410833 ;   21,31
558,33 ; 300,03 ;   8,441507 ;   24,88
560,33 ; 300,06 ;   7,409312 ;   21,31
562,33 ; 300,05 ;   7,403866 ;   21,56
564,33 ; 299,96 ;   8,124293 ;   23,31
566,33 ; 300,02 ;   9,478254 ;   27,39
568,33 ; 300,02 ;   7,044085 ;   20,66
570,34 ; 300,05 ;   8,084811 ;   23,08
572,34 ; 300,05 ;   7,409340 ;   21,23
574,34 ; 300,08 ;   7,728749 ;   22,96
576,34 ; 300,02 ;   7,404659 ;   21,85
578,34 ; 299,98 ;   8,804024 ;   25,83
580,34 ; 300,04 ;   8,444741 ;   24,55
582,34 ; 299,98 ;   7,046925 ;   20,58
584,34 ; 300,06 ;   8,802385 ;   25,58
586,34 ; 300,03 ;   6,698178 ;   19,47
588,35 ; 300,06 ;   8,442035 ;   24,40
590,35 ; 300,01 ;   7,406229 ;   21,54
592,35 ; 299,98 ;   8,797398 ;   25,50
594,35 ; 299,99 ;   8,478592 ;   24,19
596,35 ; 299,96 ;   7,768845 ;   22,79
598,35 ; 300,06 ;   8,441357 ;   24,61
600,35 ; 300,03 ;   6,337393 ;   18,43
602,35 ; 300,01 ;   8,446621 ;   24,39
604,35 ; 300,02 ;   8,441739 ;   24,12
606,36 ; 300,01 ;   7,757270 ;   22,71
608,36 ; 300,04 ;   8,126296 ;   23,43
610,36 ; 300,01 ;   7,372270 ;   21,60
612,36 ; 299,73 ;   8,481215 ;   24,46
614,36 ; 297,46 ;   12,667007 ;   36,01
616,36 ; 293,51 ;   43,302869 ;  125,00
618,36 ; 289,54 ;   43,318676 ;  125,00
620,37 ; 286,02 ;   43,268396 ;  125,00
622,37 ; 282,94 ;   43,221094 ;  125,00
624,37 ; 280,72 ;   43,188636 ;  125,00
626,37 ; 279,00 ;   43,149837 ;  125,00
628,37 ; 278,02 ;   43,125349 ;  125,00
630,37 ; 277,63 ;   38,360681 ;  110,61
632,37 ; 277,70 ;   29,929301 ;   86,30
634,38 ; 278,30 ;   23,338895 ;   67,54
636,38 ; 279,26 ;   14,612139 ;   42,63
638,38 ; 280,36 ;   8,731730 ;   25,64
640,38 ; 281,72 ;   5,614683 ;   16,78
642,38 ; 283,03 ;   0,750499 ;    2,20
644,38 ; 284,41 ;   0,391637 ;    1,20
646,38 ; 285,73 ;   00000,00 ;    0,00
648,38 ; 287,12 ;   00000,00 ;    0,00
650,39 ; 288,36 ;   00000,00 ;    0,00
652,39 ; 289,56 ;   00000,00 ;    0,00
654,39 ; 290,44 ;   00000,00 ;    0,00
656,39 ; 291,33 ;   0,752947 ;    2,12
658,39 ; 292,05 ;   00000,00 ;    0,00
660,39 ; 292,69 ;   1,434434 ;    4,67
662,39 ; 293,35 ;   2,463763 ;    7,31
664,39 ; 293,85 ;   1,471331 ;    4,26
666,40 ; 294,17 ;   3,540041 ;   10,34
668,40 ; 294,56 ;   6,001415 ;   17,60
670,40 ; 294,72 ;   4,613137 ;   13,61
672,40 ; 294,95 ;   8,115865 ;   23,77
674,40 ; 295,19 ;   6,680295 ;   19,86
676,40 ; 295,34 ;   6,685530 ;   19,42
678,40 ; 295,45 ;   7,722420 ;   22,63
680,40 ; 295,55 ;   8,441700 ;   24,61
682,41 ; 295,75 ;   8,794425 ;   25,25
684,41 ; 295,77 ;   7,045137 ;   20,02
686,41 ; 295,93 ;   9,826398 ;   28,11
688,41 ; 296,01 ;   7,360168 ;   21,98
690,41 ; 296,14 ;   8,798915 ;   25,40
692,41 ; 296,30 ;   7,758215 ;   22,78
694,41 ; 296,44 ;   7,403143 ;   21,09
696,41 ; 296,62 ;   7,754470 ;   22,25
698,42 ; 296,65 ;   6,686922 ;   19,82
700,42 ; 296,84 ;   9,158496 ;   26,46
702,42 ; 296,92 ;   6,330988 ;   18,78
704,42 ; 297,10 ;   8,117373 ;   23,88
706,42 ; 297,24 ;   6,727843 ;   19,00
708,42 ; 297,28 ;   7,046255 ;   20,44
710,42 ; 297,41 ;   8,436524 ;   24,96
712,42 ; 297,51 ;   7,045525 ;   20,91
714,42 ; 297,70 ;   7,401015 ;   21,77
716,43 ; 297,77 ;   6,010571 ;   17,16
718,43 ; 297,84 ;   7,756918 ;   22,96
720,43 ; 298,02 ;   7,722630 ;   22,51
722,43 ; 298,09 ;   5,653134 ;   16,86
724,43 ; 298,17 ;   7,725824 ;   22,30
726,43 ; 298,20 ;   7,410445 ;   21,10
728,43 ; 298,31 ;   8,079621 ;   23,89
730,43 ; 298,43 ;   6,721828 ;   19,48
732,44 ; 298,49 ;   6,686774 ;   19,20
734,44 ; 298,61 ;   7,407134 ;   21,51
736,44 ; 298,57 ;   6,331572 ;   18,81
738,44 ; 298,69 ;   8,793841 ;   25,91
740,44 ; 298,76 ;   6,371532 ;   18,72
742,44 ; 298,81 ;   7,047432 ;   20,64
744,44 ; 298,84 ;   7,409022 ;   21,23
746,44 ; 298,91 ;   7,760927 ;   22,23
748,45 ; 298,95 ;   7,051285 ;   20,35
750,45 ; 299,03 ;   7,404977 ;   21,67
752,45 ; 299,05 ;   6,723590 ;   19,75
754,45 ; 299,08 ;   7,722330 ;   22,52
756,45 ; 299,10 ;   7,409150 ;   21,78
758,45 ; 299,16 ;   7,762527 ;   22,10
760,45 ; 299,12 ;   7,046326 ;   20,60
762,45 ; 299,21 ;   8,440102 ;   24,91
764,45 ; 299,14 ;   6,328856 ;   18,79
766,46 ; 299,27 ;   9,157334 ;   26,30
768,46 ; 299,30 ;   5,652754 ;   16,96
770,46 ; 299,37 ;   7,408309 ;   21,39
772,46 ; 299,30 ;   6,686040 ;   19,86
774,46 ; 299,37 ;   8,801716 ;   25,61
776,46 ; 299,39 ;   6,686723 ;   19,92
778,46 ; 299,38 ;   7,409092 ;   21,61
780,46 ; 299,39 ;   8,114541 ;   23,42
782,47 ; 299,42 ;   7,766293 ;   22,02
784,47 ; 299,50 ;   7,402836 ;   21,26
786,47 ; 299,48 ;   6,328805 ;   18,98
788,47 ; 299,44 ;   8,121322 ;   23,57
790,47 ; 299,59 ;   8,446540 ;   24,41
792,47 ; 299,53 ;   5,296188 ;   15,32
794,47 ; 299,57 ;   8,798882 ;   25,21
796,47 ; 299,52 ;   7,054996 ;   20,62
798,48 ; 299,58 ;   8,441658 ;   24,59
800,48 ; 299,57 ;   6,694580 ;   19,95
802,48 ; 299,62 ;   7,766860 ;   22,76
804,48 ; 299,60 ;   7,048478 ;   20,22
806,48 ; 299,65 ;   8,116757 ;   23,05
808,48 ; 299,63 ;   7,048874 ;   20,17
810,48 ; 299,63 ;   8,122049 ;   23,36
812,48 ; 299,58 ;   7,722115 ;   22,35
814,48 ; 299,67 ;   8,443760 ;   24,58
816,49 ; 299,69 ;   6,369400 ;   18,10
818,49 ; 299,76 ;   7,408318 ;   21,52
820,49 ; 299,70 ;   6,329549 ;   18,91
822,49 ; 299,71 ;   8,482237 ;   24,98
824,49 ; 299,71 ;   7,404351 ;   21,49
826,49 ; 299,71 ;   7,767541 ;   22,20
828,49 ; 299,80 ;   7,720847 ;   22,21
830,49 ; 299,77 ;   6,373843 ;   18,17
832,49 ; 299,80 ;   8,088242 ;   23,45
834,50 ; 299,80 ;   7,046005 ;   20,61
836,50 ; 299,84 ;   7,405792 ;   22,00
838,50 ; 299,80 ;   6,684932 ;   19,79
840,50 ; 299,78 ;   8,443754 ;   24,09
842,50 ; 299,87 ;   7,762892 ;   22,77
844,50 ; 299,87 ;   6,333594 ;   18,03
846,50 ; 299,87 ;   7,407799 ;   21,83
848,50 ; 299,74 ;   7,408556 ;   21,84
850,51 ; 299,80 ;   9,474221 ;   27,75
852,51 ; 299,74 ;   6,685990 ;   19,65
854,51 ; 299,84 ;   8,442439 ;   24,67
856,51 ; 299,82 ;   6,015140 ;   17,46
858,51 ; 299,82 ;   8,083323 ;   23,07
860,51 ; 299,80 ;   7,762861 ;   22,04
862,51 ; 299,80 ;   7,722479 ;   22,79
864,51 ; 299,84 ;   7,764173 ;   22,48
866,51 ; 299,82 ;   6,687734 ;   19,93
868,52 ; 299,83 ;   8,081951 ;   23,12
870,52 ; 299,90 ;   7,408259 ;   21,72
872,52 ; 299,80 ;   6,330205 ;   18,75
874,52 ; 299,84 ;   9,159732 ;   26,67
876,52 ; 299,83 ;   6,688002 ;   19,97
878,52 ; 299,85 ;   7,764755 ;   22,79
880,52 ; 299,80 ;   7,049289 ;   21,00
882,52 ; 299,84 ;   8,440322 ;   24,26
884,53 ; 299,80 ;   7,045977 ;   20,35
886,53 ; 299,84 ;   8,440278 ;   24,30
888,53 ; 299,84 ;   7,046421 ;   20,02
890,53 ; 299,91 ;   7,756796 ;   22,10
892,53 ; 299,97 ;   6,335277 ;   18,79
894,53 ; 299,95 ;   6,688738 ;   19,31
896,53 ; 300,02 ;   7,731889 ;   22,84
898,53 ; 299,94 ;   6,330516 ;   18,48
900,53 ; 299,95 ;   8,804571 ;   25,29
902,54 ; 299,91 ;   7,406381 ;   21,47
904,54 ; 299,90 ;   8,080949 ;   23,29
906,54 ; 299,95 ;   7,759842 ;   22,65
908,54 ; 299,80 ;   6,691215 ;   19,75
910,54 ; 299,87 ;   9,834319 ;   28,84
912,54 ; 299,88 ;   6,331193 ;   18,96
914,54 ; 299,88 ;   7,409784 ;   21,71
916,54 ; 299,85 ;   7,758659 ;   22,06
918,55 ; 299,82 ;   8,089038 ;   23,18
920,55 ; 299,87 ;   8,083914 ;   23,63
922,55 ; 299,89 ;   7,048464 ;   20,04
924,55 ; 299,89 ;   7,406281 ;   21,01
926,55 ; 299,83 ;   7,721245 ;   22,05
928,55 ; 299,92 ;   8,801706 ;   25,01
930,55 ; 299,80 ;   6,008411 ;   17,82
932,55 ; 299,89 ;   9,510802 ;   27,51
934,55 ; 299,88 ;   6,367897 ;   18,28
936,56 ; 299,91 ;   7,727763 ;   22,82
938,56 ; 299,99 ;   7,047442 ;   20,29
