Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
246,02 ; 300,04 ;   8,812072 ;   90,00
248,05 ; 300,02 ;   7,734755 ;   78,16
250,08 ; 299,95 ;   8,504983 ;   86,45
252,12 ; 299,96 ;   9,308403 ;   94,20
254,15 ; 300,05 ;   8,029007 ;   81,44
256,18 ; 300,06 ;   6,730616 ;   68,83
258,22 ; 300,03 ;   8,019955 ;   81,29
260,25 ; 299,99 ;   8,617447 ;   87,38
262,28 ; 300,04 ;   8,819901 ;   89,02
264,32 ; 300,02 ;   7,436163 ;   75,85
266,35 ; 299,97 ;   8,520035 ;   86,42
268,38 ; 300,08 ;   8,915702 ;   90,45
270,42 ; 300,01 ;   6,536524 ;   66,20
272,45 ; 300,04 ;   9,206210 ;   93,37
274,48 ; 300,04 ;   7,734915 ;   78,11
276,51 ; 299,99 ;   8,125186 ;   82,67
278,55 ; 300,01 ;   8,921568 ;   90,11
280,58 ; 299,91 ;   7,932257 ;   80,77
282,61 ; 299,96 ;   9,601500 ;   97,97
284,65 ; 300,05 ;   7,538306 ;   76,82
286,68 ; 299,96 ;   6,742494 ;   68,77
288,71 ; 299,94 ;   9,614674 ;   97,40
290,75 ; 299,99 ;   8,625523 ;   87,41
292,78 ; 299,99 ;   7,435137 ;   75,30
294,81 ; 299,97 ;   8,216965 ;   83,30
296,85 ; 300,02 ;   8,622948 ;   87,03
298,88 ; 299,94 ;   7,532716 ;   76,15
300,91 ; 300,08 ;   9,406554 ;   95,43
302,95 ; 299,95 ;   6,052933 ;   61,65
304,98 ; 299,98 ;   10,198379 ;  103,34
307,01 ; 300,08 ;   7,630862 ;   77,70
309,05 ; 299,95 ;   6,731051 ;   68,51
311,08 ; 300,04 ;   10,196111 ;  103,34
313,11 ; 300,03 ;   6,844629 ;   69,01
315,15 ; 300,03 ;   8,214154 ;   83,95
317,18 ; 300,03 ;   8,120432 ;   82,80
319,21 ; 300,05 ;   8,121117 ;   82,79
321,25 ; 300,01 ;   7,829813 ;   79,06
323,28 ; 300,01 ;   8,818271 ;   89,93
325,31 ; 299,98 ;   8,231357 ;   83,07
327,34 ; 300,06 ;   8,532466 ;   86,79
329,38 ; 299,96 ;   6,942984 ;   70,93
331,41 ; 300,01 ;   9,704326 ;   98,51
333,44 ; 300,04 ;   7,539794 ;   76,20
335,48 ; 299,98 ;   7,729949 ;   78,09
337,51 ; 299,92 ;   9,019661 ;   91,35
339,54 ; 300,02 ;   9,215269 ;   93,30
341,58 ; 300,04 ;   6,844822 ;   69,25
343,61 ; 300,03 ;   7,823481 ;   79,24
345,64 ; 300,02 ;   8,229077 ;   83,91
347,68 ; 300,05 ;   8,431722 ;   85,24
349,71 ; 300,04 ;   7,540501 ;   76,74
351,74 ; 300,04 ;   8,325209 ;   84,92
353,78 ; 300,04 ;   8,124636 ;   82,63
355,81 ; 299,99 ;   8,118479 ;   82,62
357,84 ; 299,99 ;   8,917991 ;   90,06
359,88 ; 300,02 ;   8,231620 ;   83,21
361,91 ; 300,05 ;   7,826469 ;   79,48
363,94 ; 299,99 ;   7,529641 ;   76,69
365,97 ; 300,03 ;   9,105832 ;   92,33
368,01 ; 299,99 ;   7,540800 ;   76,98
370,04 ; 299,94 ;   8,708723 ;   88,90
372,07 ; 300,03 ;   9,027185 ;   91,89
374,11 ; 299,99 ;   6,742818 ;   68,99
376,14 ; 300,03 ;   8,708306 ;   88,91
378,17 ; 299,92 ;   7,533709 ;   76,99
380,21 ; 300,02 ;   9,895225 ;  100,08
382,24 ; 299,97 ;   6,845717 ;   69,18
384,27 ; 299,95 ;   8,909964 ;   90,36
386,31 ; 299,96 ;   8,621890 ;   87,24
388,34 ; 299,95 ;   8,022074 ;   81,34
390,37 ; 300,01 ;   8,514457 ;   86,12
392,41 ; 299,97 ;   7,236722 ;   73,90
394,44 ; 299,99 ;   8,814084 ;   89,26
396,47 ; 300,03 ;   7,823963 ;   79,83
398,51 ; 300,02 ;   7,628966 ;   77,04
400,54 ; 299,98 ;   8,416787 ;   85,24
402,57 ; 300,05 ;   8,624785 ;   87,92
404,61 ; 299,95 ;   7,131070 ;   72,16
406,64 ; 300,01 ;   9,798901 ;   99,83
408,67 ; 299,96 ;   7,239541 ;   73,91
410,71 ; 300,05 ;   8,906532 ;   90,51
412,74 ; 299,98 ;   6,738113 ;   68,74
414,77 ; 299,97 ;   9,205776 ;   93,63
416,81 ; 300,08 ;   8,418095 ;   85,83
418,84 ; 299,98 ;   6,529431 ;   66,16
420,87 ; 299,99 ;   9,594164 ;   97,06
422,90 ; 299,99 ;   8,117502 ;   82,10
424,94 ; 299,98 ;   8,116454 ;   83,24
426,97 ; 299,97 ;   8,188102 ;   84,49
429,00 ; 300,03 ;   8,264478 ;   85,83
431,04 ; 300,02 ;   7,103817 ;   73,62
433,07 ; 299,96 ;   8,289910 ;   85,24
435,10 ; 300,10 ;   8,892779 ;   91,65
437,14 ; 300,03 ;   5,953445 ;   61,29
439,17 ; 299,95 ;   9,095612 ;   93,02
441,20 ; 299,96 ;   9,395226 ;   96,40
443,24 ; 299,97 ;   7,932978 ;   81,35
445,27 ; 299,92 ;   8,006540 ;   82,40
447,30 ; 299,91 ;   8,897787 ;   91,01
449,34 ; 299,92 ;   8,331491 ;   85,41
451,37 ; 299,85 ;   8,139400 ;   83,05
453,40 ; 299,89 ;   9,324615 ;   95,39
455,43 ; 299,91 ;   7,639506 ;   78,93
457,47 ; 299,89 ;   7,849584 ;   80,95
459,50 ; 299,91 ;   8,637378 ;   88,13
461,53 ; 299,92 ;   7,848643 ;   81,00
463,57 ; 299,87 ;   8,159861 ;   83,20
465,60 ; 299,90 ;   9,150695 ;   93,06
467,63 ; 299,89 ;   7,870087 ;   80,13
469,67 ; 299,91 ;   8,361362 ;   85,97
471,70 ; 299,87 ;   7,958837 ;   81,12
473,73 ; 299,82 ;   9,038901 ;   92,03
475,77 ; 299,89 ;   9,048117 ;   92,67
477,80 ; 299,90 ;   7,277621 ;   74,67
479,83 ; 299,94 ;   8,163799 ;   83,74
481,87 ; 299,87 ;   7,671452 ;   78,69
483,90 ; 299,91 ;   9,350150 ;   95,61
485,93 ; 299,91 ;   7,557872 ;   77,90
487,97 ; 299,91 ;   8,253546 ;   84,78
490,00 ; 299,88 ;   8,251061 ;   84,80
492,03 ; 299,96 ;   8,926400 ;   91,04
494,07 ; 299,92 ;   6,970861 ;   71,68
496,10 ; 299,92 ;   8,856945 ;   90,48
