Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
246,04 ; 300,05 ;   8,483761 ;   86,07
248,07 ; 300,03 ;   8,094158 ;   82,63
250,10 ; 300,08 ;   8,491628 ;   86,34
252,14 ; 300,10 ;   7,405431 ;   75,45
254,17 ; 300,01 ;   7,700958 ;   78,56
256,20 ; 299,97 ;   9,481575 ;   96,87
258,24 ; 300,01 ;   8,786573 ;   89,37
260,27 ; 300,01 ;   7,606445 ;   77,45
262,30 ; 300,12 ;   8,196234 ;   83,16
264,34 ; 300,04 ;   6,420423 ;   65,77
266,37 ; 300,06 ;   9,272293 ;   94,17
268,40 ; 300,02 ;   7,699429 ;   79,00
270,44 ; 300,09 ;   8,786757 ;   89,87
272,47 ; 300,06 ;   7,013204 ;   71,82
274,50 ; 300,06 ;   8,392611 ;   85,81
276,54 ; 300,08 ;   8,093263 ;   82,37
278,57 ; 300,01 ;   7,800490 ;   79,87
280,60 ; 300,06 ;   9,175164 ;   93,32
282,64 ; 299,99 ;   7,304098 ;   74,33
284,67 ; 299,98 ;   9,166732 ;   93,50
286,70 ; 299,96 ;   8,283019 ;   84,45
288,74 ; 300,06 ;   8,585994 ;   87,04
290,77 ; 299,96 ;   6,609820 ;   67,47
292,80 ; 300,03 ;   9,666423 ;   98,46
294,84 ; 300,01 ;   7,100887 ;   72,43
296,87 ; 300,03 ;   8,457326 ;   86,44
298,90 ; 300,10 ;   7,765724 ;   79,28
300,94 ; 300,08 ;   6,983227 ;   71,52
302,97 ; 300,04 ;   8,349095 ;   85,51
305,00 ; 299,99 ;   8,632162 ;   88,27
307,04 ; 300,12 ;   8,829092 ;   90,01
309,07 ; 300,03 ;   6,195660 ;   63,27
311,10 ; 300,01 ;   9,305310 ;   95,19
313,14 ; 300,06 ;   8,435091 ;   86,34
315,17 ; 300,01 ;   7,269022 ;   74,21
317,20 ; 300,01 ;   8,831924 ;   90,90
319,24 ; 300,03 ;   8,035027 ;   82,89
321,27 ; 299,96 ;   7,744322 ;   79,16
323,30 ; 299,98 ;   9,047686 ;   93,77
325,34 ; 299,98 ;   7,762622 ;   79,76
327,37 ; 299,94 ;   8,145687 ;   83,19
329,40 ; 299,96 ;   8,834803 ;   90,65
331,44 ; 300,03 ;   7,849335 ;   80,08
333,47 ; 299,99 ;   7,075671 ;   72,34
335,50 ; 299,94 ;   8,653248 ;   88,83
337,54 ; 300,05 ;   8,958366 ;   91,82
339,57 ; 299,90 ;   6,399236 ;   65,20
341,60 ; 299,98 ;   10,507528 ;  107,17
343,64 ; 299,99 ;   6,878951 ;   70,66
345,67 ; 299,94 ;   8,036751 ;   82,01
347,70 ; 299,90 ;   8,941736 ;   91,85
349,74 ; 299,96 ;   8,840566 ;   90,08
351,77 ; 299,98 ;   7,276323 ;   74,45
353,80 ; 299,92 ;   7,759409 ;   79,88
355,84 ; 299,99 ;   9,142923 ;   93,26
357,87 ; 299,91 ;   7,080364 ;   72,94
359,90 ; 299,94 ;   9,336139 ;   95,66
361,94 ; 299,92 ;   7,868257 ;   80,52
363,97 ; 300,03 ;   8,461785 ;   86,45
366,00 ; 299,96 ;   6,498628 ;   66,78
368,04 ; 299,99 ;   9,145590 ;   93,96
370,07 ; 299,99 ;   7,683395 ;   78,72
372,10 ; 299,94 ;   8,175248 ;   83,29
374,14 ; 299,96 ;   8,970527 ;   91,99
376,17 ; 299,96 ;   7,875214 ;   80,28
378,20 ; 299,98 ;   8,175498 ;   83,72
380,24 ; 299,98 ;   7,883837 ;   80,00
382,27 ; 299,99 ;   8,184335 ;   83,43
384,30 ; 299,89 ;   8,075496 ;   82,19
