Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
246,03 ; 300,03 ;   9,440477 ;   96,80
248,06 ; 300,09 ;   7,962286 ;   81,73
250,09 ; 300,06 ;   7,383826 ;   75,30
252,13 ; 300,03 ;   8,560097 ;   87,01
254,16 ; 300,04 ;   8,656220 ;   88,54
256,19 ; 300,14 ;   8,066189 ;   82,72
258,23 ; 299,97 ;   6,598738 ;   67,69
260,26 ; 300,01 ;   10,710408 ;  109,86
262,29 ; 300,05 ;   7,675500 ;   78,51
264,33 ; 300,03 ;   7,482596 ;   76,76
266,36 ; 300,03 ;   8,559115 ;   87,33
268,39 ; 300,01 ;   8,167318 ;   83,90
270,43 ; 300,08 ;   8,560519 ;   87,62
272,46 ; 300,08 ;   7,092670 ;   73,00
274,49 ; 300,01 ;   8,168711 ;   83,27
276,53 ; 300,02 ;   9,244728 ;   94,44
278,56 ; 299,98 ;   8,068677 ;   82,90
280,59 ; 300,04 ;   8,762222 ;   89,01
282,63 ; 300,09 ;   7,384258 ;   75,74
284,66 ; 300,05 ;   7,484441 ;   76,28
286,69 ; 300,09 ;   8,659159 ;   88,09
288,73 ; 300,14 ;   7,677370 ;   78,53
290,76 ; 300,02 ;   7,284920 ;   74,38
292,79 ; 300,03 ;   10,038524 ;  102,23
294,83 ; 300,14 ;   7,977579 ;   81,45
296,86 ; 300,02 ;   6,500197 ;   66,34
298,89 ; 300,08 ;   10,031863 ;  102,19
300,93 ; 300,05 ;   7,187330 ;   73,95
302,96 ; 300,09 ;   8,465653 ;   86,80
304,99 ; 300,04 ;   7,665746 ;   78,39
307,03 ; 300,05 ;   8,835099 ;   90,39
309,06 ; 299,98 ;   7,959795 ;   81,04
311,09 ; 300,05 ;   9,223338 ;   94,50
313,13 ; 300,12 ;   7,166607 ;   73,03
315,16 ; 300,14 ;   7,171742 ;   73,36
317,19 ; 300,12 ;   7,663404 ;   78,74
319,23 ; 300,08 ;   8,359618 ;   85,87
321,26 ; 300,08 ;   8,653722 ;   88,62
323,29 ; 300,06 ;   8,061893 ;   82,89
325,33 ; 300,09 ;   8,357962 ;   85,35
327,36 ; 300,04 ;   7,771156 ;   79,32
329,39 ; 300,09 ;   8,850704 ;   90,19
331,43 ; 299,99 ;   7,383114 ;   75,86
333,46 ; 300,04 ;   9,541358 ;   97,61
335,49 ; 299,94 ;   7,474034 ;   76,44
337,53 ; 300,03 ;   9,746004 ;   99,44
339,56 ; 299,94 ;   6,792426 ;   69,69
341,59 ; 299,96 ;   9,644446 ;   98,31
343,63 ; 300,02 ;   7,876125 ;   80,88
345,66 ; 300,02 ;   7,372743 ;   75,62
347,69 ; 299,96 ;   8,167850 ;   83,62
349,73 ; 300,04 ;   9,052103 ;   92,31
351,76 ; 299,96 ;   6,990709 ;   71,89
353,79 ; 300,04 ;   9,341811 ;   95,74
355,83 ; 300,03 ;   6,991577 ;   71,90
357,86 ; 300,04 ;   8,269914 ;   84,56
359,89 ; 300,06 ;   8,077549 ;   82,16
361,93 ; 300,06 ;   7,774986 ;   79,57
363,96 ; 300,03 ;   8,069276 ;   82,98
365,99 ; 300,02 ;   8,569981 ;   87,94
368,03 ; 300,06 ;   8,362983 ;   85,84
370,06 ; 300,06 ;   7,483699 ;   76,09
372,09 ; 300,09 ;   8,076769 ;   82,94
374,13 ; 300,02 ;   7,759337 ;   79,19
376,16 ; 300,02 ;   9,142844 ;   93,79
378,19 ; 299,92 ;   8,153412 ;   83,49
380,23 ; 299,98 ;   9,638048 ;   98,41
382,26 ; 300,03 ;   7,277678 ;   74,76
384,29 ; 299,95 ;   7,465687 ;   76,46
386,33 ; 299,96 ;   9,432953 ;   96,97
388,36 ; 300,08 ;   7,961717 ;   81,93
390,39 ; 299,97 ;   6,389466 ;   65,58
392,43 ; 300,01 ;   9,828092 ;  100,11
394,46 ; 300,04 ;   7,565650 ;   77,90
396,49 ; 300,04 ;   7,665084 ;   78,64
398,53 ; 300,01 ;   8,160416 ;   83,21
400,56 ; 300,01 ;   8,662992 ;   88,17
402,59 ; 300,04 ;   8,169885 ;   83,59
404,63 ; 299,96 ;   7,677102 ;   78,62
406,66 ; 299,97 ;   9,353763 ;   95,61
408,69 ; 299,96 ;   8,073855 ;   82,95
410,73 ; 299,89 ;   8,362209 ;   85,34
412,76 ; 300,02 ;   9,355302 ;   95,39
414,79 ; 299,97 ;   6,397700 ;   65,26
416,82 ; 299,90 ;   8,869147 ;   90,99
418,86 ; 299,98 ;   9,361155 ;   95,32
420,89 ; 300,02 ;   6,999003 ;   71,39
422,92 ; 299,98 ;   7,690254 ;   79,00
424,96 ; 300,05 ;   8,679240 ;   88,54
426,99 ; 300,02 ;   7,099608 ;   72,79
429,02 ; 299,98 ;   8,771760 ;   89,27
431,06 ; 299,97 ;   8,680404 ;   88,53
433,09 ; 300,01 ;   8,478801 ;   86,44
435,12 ; 300,06 ;   7,594224 ;   77,95
437,16 ; 300,08 ;   7,301181 ;   74,96
439,19 ; 300,03 ;   7,885416 ;   80,47
441,22 ; 300,14 ;   8,881798 ;   90,19
443,26 ; 300,06 ;   6,405781 ;   65,93
445,29 ; 300,04 ;   9,275070 ;   94,31
447,32 ; 299,99 ;   8,477398 ;   86,60
449,36 ; 300,04 ;   8,869870 ;   90,61
451,39 ; 300,06 ;   7,491191 ;   76,31
453,42 ; 300,05 ;   7,786388 ;   79,42
455,46 ; 300,04 ;   8,281798 ;   84,08
457,49 ; 300,06 ;   8,375585 ;   85,41
459,52 ; 300,05 ;   7,795218 ;   79,38
461,56 ; 300,04 ;   8,283615 ;   84,04
463,59 ; 300,02 ;   8,381587 ;   85,37
465,62 ; 300,08 ;   8,489209 ;   86,80
467,66 ; 299,97 ;   7,203008 ;   73,43
469,69 ; 300,03 ;   9,759861 ;   99,96
471,72 ; 300,01 ;   7,293622 ;   74,01
473,76 ; 300,09 ;   8,480418 ;   86,88
475,79 ; 300,03 ;   7,001911 ;   71,01
477,82 ; 300,04 ;   8,975925 ;   91,12
479,86 ; 300,03 ;   7,990867 ;   81,87
481,89 ; 299,97 ;   8,291570 ;   84,25
483,92 ; 300,09 ;   9,173796 ;   93,04
485,96 ; 300,05 ;   6,419707 ;   65,27
487,99 ; 300,02 ;   8,576505 ;   87,36
490,02 ; 300,03 ;   8,681107 ;   88,99
492,06 ; 299,98 ;   7,903101 ;   80,78
494,09 ; 300,10 ;   8,886316 ;   90,52
496,12 ; 300,05 ;   6,412051 ;   65,03
498,16 ; 300,02 ;   8,779194 ;   89,59
500,19 ; 300,04 ;   8,678419 ;   88,94
502,22 ; 300,03 ;   7,788703 ;   79,49
504,26 ; 300,01 ;   8,280650 ;   84,15
506,29 ; 299,96 ;   8,482993 ;   86,73
508,32 ; 300,05 ;   8,881899 ;   90,75
510,36 ; 299,91 ;   6,707053 ;   69,00
512,39 ; 300,08 ;   10,346730 ;  105,08
514,42 ; 300,06 ;   5,726662 ;   58,42
516,46 ; 300,06 ;   8,281365 ;   84,89
518,49 ; 300,13 ;   8,077827 ;   82,58
520,52 ; 300,14 ;   7,094525 ;   72,63
522,56 ; 300,01 ;   7,785778 ;   79,25
524,59 ; 299,99 ;   10,047388 ;  102,62
526,62 ; 300,02 ;   8,386758 ;   85,68
528,66 ; 300,03 ;   7,791363 ;   79,67
530,69 ; 300,08 ;   7,881710 ;   80,61
532,72 ; 299,99 ;   7,398240 ;   75,43
534,76 ; 300,09 ;   9,366940 ;   95,95
536,79 ; 299,96 ;   6,714467 ;   68,46
538,82 ; 300,01 ;   10,058656 ;  102,04
540,86 ; 300,01 ;   7,496439 ;   76,30
542,89 ; 300,02 ;   8,186313 ;   83,15
544,92 ; 299,94 ;   7,989342 ;   81,91
546,96 ; 299,91 ;   9,375868 ;   95,48
548,99 ; 299,99 ;   8,584307 ;   87,79
551,02 ; 300,03 ;   7,010398 ;   71,96
553,06 ; 299,97 ;   7,595147 ;   77,17
555,09 ; 300,06 ;   9,075596 ;   92,82
557,12 ; 300,03 ;   6,710730 ;   68,78
559,16 ; 300,08 ;   8,583269 ;   87,45
561,19 ; 299,99 ;   7,396120 ;   75,41
563,22 ; 299,98 ;   9,376518 ;   95,92
565,26 ; 300,02 ;   8,294957 ;   84,59
567,29 ; 300,04 ;   7,701018 ;   78,48
569,32 ; 300,03 ;   7,787987 ;   79,32
571,35 ; 300,02 ;   8,188333 ;   83,98
573,39 ; 300,02 ;   8,390173 ;   85,31
575,42 ; 300,04 ;   8,184824 ;   83,02
577,45 ; 300,06 ;   7,776107 ;   79,29
579,49 ; 300,06 ;   7,680911 ;   78,98
581,52 ; 300,02 ;   8,076125 ;   82,40
583,55 ; 299,96 ;   8,770616 ;   89,84
585,59 ; 299,98 ;   8,963943 ;   91,67
587,62 ; 299,95 ;   7,787790 ;   79,95
589,65 ; 300,01 ;   8,769570 ;   89,60
591,69 ; 299,99 ;   7,192185 ;   73,96
593,72 ; 300,02 ;   8,375234 ;   85,59
595,75 ; 299,96 ;   7,787548 ;   79,57
597,79 ; 299,92 ;   8,962413 ;   91,69
599,82 ; 300,01 ;   8,774894 ;   89,92
601,85 ; 299,99 ;   6,894460 ;   70,55
603,89 ; 299,96 ;   8,373162 ;   85,61
605,92 ; 299,98 ;   8,665185 ;   88,30
607,95 ; 299,96 ;   7,882652 ;   80,01
609,99 ; 300,04 ;   8,579609 ;   87,17
612,02 ; 300,01 ;   7,009276 ;   71,31
614,05 ; 299,92 ;   8,578983 ;   87,71
616,09 ; 300,09 ;   9,464811 ;   96,80
618,12 ; 299,96 ;   5,722613 ;   58,14
620,15 ; 299,90 ;   10,058733 ;  102,02
622,19 ; 299,98 ;   9,178219 ;   93,68
624,22 ; 300,03 ;   6,906753 ;   70,89
626,25 ; 300,06 ;   7,493350 ;   76,02
628,29 ; 300,10 ;   7,593377 ;   77,90
630,32 ; 299,98 ;   7,492319 ;   76,24
632,35 ; 299,96 ;   9,863051 ;  100,57
634,39 ; 299,95 ;   8,579769 ;   87,16
636,42 ; 300,05 ;   8,479556 ;   86,23
638,45 ; 299,98 ;   6,512103 ;   66,56
640,49 ; 300,04 ;   9,173755 ;   93,73
642,52 ; 300,03 ;   7,308079 ;   74,74
644,55 ; 300,06 ;   8,186139 ;   83,98
646,59 ; 300,05 ;   7,600951 ;   77,85
648,62 ; 300,04 ;   8,186632 ;   83,66
650,65 ; 300,01 ;   8,290527 ;   84,98
652,69 ; 300,06 ;   8,589834 ;   87,66
654,72 ; 299,95 ;   7,308318 ;   74,39
656,75 ; 300,04 ;   9,970375 ;  101,02
658,79 ; 299,98 ;   6,714680 ;   68,97
660,82 ; 299,88 ;   8,982050 ;   91,37
662,85 ; 299,96 ;   9,867074 ;  100,77
664,89 ; 299,99 ;   7,006223 ;   71,13
666,92 ; 299,95 ;   7,700350 ;   78,75
668,95 ; 300,04 ;   8,881722 ;   90,77
670,99 ; 299,96 ;   6,812912 ;   69,01
673,02 ; 300,05 ;   9,383047 ;   95,15
675,05 ; 300,09 ;   6,715317 ;   68,83
677,09 ; 300,01 ;   7,602267 ;   77,55
679,12 ; 300,02 ;   9,284691 ;   94,53
681,15 ; 300,01 ;   7,997211 ;   81,86
683,19 ; 300,04 ;   8,296882 ;   84,24
685,22 ; 299,99 ;   7,705706 ;   78,12
687,25 ; 300,01 ;   8,892836 ;   90,14
689,29 ; 299,96 ;   7,897865 ;   80,80
691,32 ; 300,01 ;   8,893961 ;   90,54
693,35 ; 299,98 ;   7,513312 ;   76,23
695,39 ; 299,98 ;   8,491858 ;   86,82
697,42 ; 300,09 ;   8,197174 ;   83,39
699,45 ; 299,96 ;   6,615954 ;   67,24
701,49 ; 299,98 ;   9,963085 ;  101,97
703,52 ; 300,06 ;   7,772566 ;   79,96
705,55 ; 300,12 ;   6,872944 ;   70,95
707,59 ; 300,01 ;   7,174930 ;   73,68
709,62 ; 300,10 ;   9,734503 ;   99,05
711,65 ; 300,09 ;   6,683896 ;   68,13
713,69 ; 300,12 ;   8,262075 ;   84,31
715,72 ; 300,04 ;   7,571852 ;   77,03
717,75 ; 300,04 ;   9,150015 ;   94,00
719,79 ; 299,98 ;   8,070456 ;   82,56
721,82 ; 300,03 ;   8,961323 ;   91,25
723,85 ; 299,96 ;   7,378870 ;   75,79
725,89 ; 299,98 ;   9,151720 ;   93,82
727,92 ; 299,98 ;   7,788232 ;   79,82
729,95 ; 299,96 ;   8,170358 ;   83,25
731,99 ; 299,96 ;   8,474796 ;   86,98
734,02 ; 299,98 ;   8,180974 ;   83,57
736,05 ; 299,89 ;   7,782474 ;   79,85
738,09 ; 300,09 ;   9,667950 ;   98,20
740,12 ; 299,96 ;   5,226567 ;   53,45
742,15 ; 299,94 ;   9,960627 ;  101,89
744,19 ; 299,99 ;   8,583460 ;   87,32
746,22 ; 299,97 ;   7,402886 ;   75,21
748,25 ; 299,94 ;   8,484635 ;   86,94
750,29 ; 299,95 ;   8,685126 ;   88,49
752,32 ; 299,97 ;   8,092534 ;   82,69
754,35 ; 299,97 ;   7,893643 ;   80,12
756,39 ; 299,92 ;   8,185384 ;   83,56
758,42 ; 299,92 ;   8,979300 ;   91,02
760,45 ; 299,94 ;   8,287909 ;   84,19
762,49 ; 299,95 ;   8,001812 ;   81,72
764,52 ; 299,97 ;   8,092100 ;   82,78
766,55 ; 300,04 ;   7,891967 ;   80,21
768,59 ; 299,97 ;   7,107710 ;   72,46
770,62 ; 300,03 ;   9,184320 ;   93,92
772,65 ; 299,98 ;   7,209846 ;   73,70
774,68 ; 300,01 ;   8,881493 ;   90,29
776,72 ; 300,01 ;   7,800040 ;   79,71
778,75 ; 300,04 ;   8,197505 ;   83,14
780,78 ; 300,08 ;   7,700064 ;   78,17
782,82 ; 299,98 ;   7,499376 ;   76,51
784,85 ; 300,06 ;   9,567351 ;   97,12
786,88 ; 300,02 ;   6,916135 ;   70,99
