Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
246,03 ; 299,97 ;   8,215980 ;   83,61
248,06 ; 299,99 ;   9,102947 ;   92,40
250,10 ; 300,12 ;   7,812974 ;   79,53
252,13 ; 300,02 ;   6,229820 ;   63,08
254,16 ; 299,98 ;   9,595573 ;   97,49
256,20 ; 300,08 ;   8,598158 ;   87,61
258,23 ; 300,03 ;   6,721904 ;   68,13
260,26 ; 300,02 ;   8,800242 ;   89,27
262,30 ; 299,97 ;   8,305078 ;   84,90
264,33 ; 300,02 ;   8,892219 ;   90,06
266,36 ; 300,05 ;   7,424149 ;   75,75
268,40 ; 300,02 ;   7,507618 ;   76,39
270,43 ; 299,99 ;   8,701152 ;   88,31
272,46 ; 300,08 ;   8,506788 ;   86,32
274,50 ; 299,99 ;   6,823705 ;   69,22
276,53 ; 299,99 ;   9,386429 ;   95,44
278,56 ; 299,99 ;   8,114046 ;   82,87
280,60 ; 299,97 ;   8,115664 ;   82,88
282,63 ; 299,96 ;   8,504279 ;   86,61
284,66 ; 299,99 ;   8,306087 ;   84,43
286,70 ; 300,02 ;   7,719099 ;   78,32
288,73 ; 299,99 ;   7,813406 ;   79,17
290,76 ; 299,94 ;   8,498356 ;   86,33
292,80 ; 299,92 ;   8,994819 ;   91,59
294,83 ; 299,94 ;   8,511888 ;   86,09
296,86 ; 299,97 ;   8,015729 ;   81,34
298,90 ; 299,97 ;   7,714156 ;   78,68
300,93 ; 299,98 ;   8,208073 ;   83,25
302,96 ; 299,97 ;   7,915641 ;   80,78
305,00 ; 300,01 ;   8,408044 ;   85,55
307,03 ; 299,95 ;   7,613484 ;   77,06
309,06 ; 299,97 ;   9,105206 ;   92,72
311,10 ; 300,05 ;   7,814144 ;   79,86
313,13 ; 300,05 ;   6,825993 ;   69,62
315,16 ; 300,05 ;   8,108461 ;   82,18
317,20 ; 300,05 ;   8,108380 ;   82,17
319,23 ; 300,02 ;   8,118454 ;   82,16
321,26 ; 299,96 ;   8,712888 ;   88,36
323,30 ; 300,02 ;   9,006598 ;   91,34
325,33 ; 300,08 ;   7,323348 ;   74,65
327,36 ; 300,05 ;   7,130562 ;   72,70
329,40 ; 300,06 ;   8,411321 ;   85,55
331,43 ; 300,09 ;   7,915421 ;   80,87
333,46 ; 299,98 ;   7,716629 ;   78,27
335,49 ; 300,02 ;   9,602910 ;   97,83
337,53 ; 300,08 ;   7,723971 ;   78,00
339,56 ; 300,01 ;   7,129849 ;   72,63
341,59 ; 300,02 ;   9,106238 ;   92,94
343,63 ; 300,04 ;   8,015284 ;   81,41
345,66 ; 300,05 ;   7,715283 ;   78,82
347,69 ; 299,95 ;   7,825309 ;   79,75
349,73 ; 299,95 ;   9,803614 ;   99,43
351,76 ; 300,03 ;   8,209507 ;   83,43
353,79 ; 299,97 ;   6,827072 ;   69,78
355,83 ; 300,01 ;   9,109402 ;   92,29
357,86 ; 299,99 ;   7,525952 ;   76,94
359,89 ; 300,08 ;   8,415008 ;   85,13
361,93 ; 299,98 ;   6,837193 ;   69,17
363,96 ; 299,99 ;   9,504093 ;   96,64
365,99 ; 299,98 ;   8,020681 ;   81,69
368,03 ; 300,04 ;   8,323748 ;   84,08
370,06 ; 299,99 ;   7,333133 ;   74,24
372,09 ; 300,01 ;   8,807110 ;   89,68
374,13 ; 299,97 ;   7,924805 ;   80,34
376,16 ; 300,03 ;   8,708270 ;   88,84
378,19 ; 300,01 ;   7,232347 ;   73,20
380,23 ; 299,98 ;   8,514370 ;   86,06
382,26 ; 300,05 ;   8,510379 ;   86,35
384,29 ; 299,97 ;   7,020021 ;   71,75
386,33 ; 299,95 ;   9,405922 ;   95,70
388,36 ; 300,05 ;   8,511916 ;   86,85
390,39 ; 300,12 ;   6,535265 ;   66,04
392,43 ; 300,04 ;   7,130835 ;   72,08
394,46 ; 299,98 ;   9,201723 ;   93,62
396,49 ; 300,01 ;   8,909774 ;   90,89
398,53 ; 300,06 ;   7,826741 ;   79,16
400,56 ; 300,06 ;   7,221128 ;   73,89
402,59 ; 299,98 ;   8,019063 ;   81,87
404,63 ; 300,01 ;   9,303040 ;   94,28
406,66 ; 300,06 ;   7,817463 ;   79,13
408,69 ; 299,94 ;   7,230526 ;   73,85
410,73 ; 299,99 ;   9,997915 ;  101,72
412,76 ; 299,99 ;   7,321086 ;   74,76
414,79 ; 299,99 ;   8,109639 ;   82,76
416,83 ; 299,99 ;   8,119504 ;   82,76
418,86 ; 300,02 ;   8,118972 ;   82,76
420,89 ; 300,01 ;   7,818023 ;   79,04
422,93 ; 299,97 ;   8,222513 ;   83,70
424,96 ; 300,02 ;   8,716722 ;   88,77
426,99 ; 300,02 ;   7,425186 ;   75,61
429,03 ; 300,04 ;   8,119148 ;   82,46
431,06 ; 300,02 ;   7,726541 ;   78,73
433,09 ; 300,03 ;   8,415786 ;   85,88
435,13 ; 300,01 ;   7,821147 ;   79,96
437,16 ; 300,09 ;   8,414816 ;   85,97
439,19 ; 299,98 ;   6,933430 ;   70,11
441,23 ; 300,02 ;   9,604099 ;   97,67
443,26 ; 300,06 ;   7,620333 ;   77,85
445,29 ; 300,02 ;   7,333575 ;   74,95
447,33 ; 299,99 ;   8,811986 ;   89,25
449,36 ; 299,94 ;   8,521419 ;   86,12
451,39 ; 300,02 ;   9,015441 ;   91,40
453,43 ; 300,01 ;   6,934104 ;   70,99
455,46 ; 299,98 ;   8,226575 ;   83,65
457,49 ; 300,02 ;   8,521471 ;   86,24
459,53 ; 299,97 ;   7,624341 ;   77,84
461,56 ; 299,98 ;   8,817277 ;   89,86
463,59 ; 300,01 ;   7,927616 ;   80,53
465,63 ; 299,92 ;   7,817845 ;   79,09
467,66 ; 299,94 ;   9,514261 ;   96,19
469,69 ; 299,97 ;   8,030042 ;   81,15
471,73 ; 300,02 ;   7,727077 ;   78,48
473,76 ; 300,02 ;   7,432336 ;   75,60
475,79 ; 299,95 ;   8,128696 ;   82,46
477,83 ; 299,95 ;   9,210845 ;   93,63
479,86 ; 299,96 ;   8,219730 ;   83,36
481,89 ; 300,03 ;   7,927053 ;   80,89
483,92 ; 300,03 ;   7,136510 ;   72,01
485,96 ; 300,09 ;   8,128798 ;   82,28
487,99 ; 300,03 ;   7,235135 ;   73,58
490,02 ; 300,01 ;   8,911927 ;   90,25
492,06 ; 300,06 ;   8,416049 ;   85,98
494,09 ; 300,08 ;   7,228977 ;   73,85
496,12 ; 300,05 ;   7,830758 ;   79,34
498,16 ; 300,06 ;   8,415537 ;   85,34
500,19 ; 300,06 ;   7,924142 ;   80,65
502,22 ; 299,99 ;   8,017416 ;   81,78
504,26 ; 300,03 ;   9,110647 ;   92,95
506,29 ; 300,08 ;   7,532694 ;   76,45
508,32 ; 300,04 ;   7,331951 ;   74,70
510,36 ; 299,96 ;   8,621911 ;   87,75
512,39 ; 300,02 ;   9,314302 ;   94,45
514,42 ; 300,01 ;   7,330122 ;   74,33
516,46 ; 299,98 ;   8,221695 ;   83,57
518,49 ; 299,97 ;   8,524192 ;   86,16
520,52 ; 299,94 ;   8,414009 ;   85,22
522,56 ; 299,96 ;   8,617743 ;   87,91
524,59 ; 299,90 ;   7,827975 ;   79,62
526,62 ; 299,98 ;   9,212541 ;   93,01
528,66 ; 300,08 ;   6,929274 ;   70,22
530,69 ; 300,01 ;   6,634420 ;   67,89
532,72 ; 299,97 ;   9,113228 ;   92,77
534,76 ; 300,04 ;   8,717873 ;   88,69
536,79 ; 299,95 ;   7,040941 ;   71,79
538,82 ; 299,98 ;   9,507622 ;   96,99
540,86 ; 300,03 ;   7,627648 ;   77,07
542,89 ; 300,03 ;   7,433147 ;   75,33
544,92 ; 300,04 ;   8,131862 ;   82,18
546,96 ; 300,04 ;   7,931183 ;   80,93
548,99 ; 300,03 ;   8,125295 ;   82,07
551,02 ; 299,99 ;   8,217613 ;   83,30
553,06 ; 299,99 ;   8,722203 ;   88,36
555,09 ; 299,95 ;   8,128608 ;   82,65
557,12 ; 299,94 ;   8,922558 ;   90,11
559,16 ; 300,04 ;   8,317627 ;   84,50
561,19 ; 300,09 ;   6,636805 ;   67,22
563,22 ; 299,99 ;   7,336527 ;   74,61
565,26 ; 300,03 ;   9,511464 ;   96,37
567,29 ; 300,03 ;   7,530241 ;   76,44
569,32 ; 300,04 ;   8,122874 ;   82,14
571,36 ; 299,99 ;   7,922195 ;   80,89
573,39 ; 300,02 ;   8,822133 ;   89,48
575,42 ; 299,97 ;   7,730694 ;   78,90
577,46 ; 299,96 ;   8,812610 ;   89,78
579,49 ; 299,99 ;   8,317704 ;   84,17
581,52 ; 300,02 ;   7,730766 ;   78,07
583,56 ; 300,03 ;   7,730142 ;   78,91
585,59 ; 300,09 ;   7,822235 ;   79,85
587,62 ; 299,95 ;   7,234666 ;   73,43
589,66 ; 300,04 ;   10,200167 ;  103,77
591,69 ; 299,98 ;   6,740914 ;   68,30
593,72 ; 299,94 ;   8,914709 ;   90,71
595,76 ; 299,97 ;   8,924080 ;   90,17
597,79 ; 299,95 ;   7,730194 ;   78,36
599,82 ; 299,97 ;   8,522351 ;   86,67
601,86 ; 299,97 ;   7,832846 ;   79,52
603,89 ; 300,02 ;   8,126391 ;   82,96
605,92 ; 300,02 ;   7,439019 ;   75,51
607,96 ; 300,01 ;   8,126202 ;   82,37
609,99 ; 300,09 ;   8,230267 ;   83,61
612,02 ; 300,02 ;   6,940946 ;   70,03
614,06 ; 300,01 ;   9,116753 ;   92,62
616,09 ; 299,99 ;   8,229380 ;   83,58
618,12 ; 300,09 ;   8,325587 ;   84,92
620,16 ; 300,10 ;   6,646900 ;   67,73
622,19 ; 299,88 ;   7,741371 ;   78,93
624,22 ; 300,08 ;   11,595794 ;  117,22
626,26 ; 300,05 ;   5,058829 ;   51,80
628,29 ; 300,05 ;   8,427463 ;   85,23
630,32 ; 300,02 ;   8,023844 ;   81,79
632,36 ; 300,01 ;   8,620153 ;   87,98
634,39 ; 300,02 ;   8,230417 ;   83,51
636,42 ; 300,05 ;   8,032126 ;   81,12
638,46 ; 300,05 ;   7,539015 ;   76,05
640,49 ; 300,04 ;   8,034078 ;   81,75
642,52 ; 300,01 ;   8,335446 ;   84,22
644,56 ; 300,12 ;   8,530238 ;   86,90
646,59 ; 300,05 ;   6,353045 ;   64,93
648,62 ; 300,05 ;   8,923157 ;   90,84
650,66 ; 299,96 ;   8,034415 ;   81,68
652,69 ; 299,99 ;   9,521141 ;   96,57
654,72 ; 299,96 ;   7,637086 ;   77,90
656,76 ; 300,03 ;   8,619683 ;   87,45
658,79 ; 299,92 ;   7,040723 ;   71,70
660,82 ; 299,96 ;   9,815216 ;   99,38
662,86 ; 299,96 ;   7,638133 ;   77,18
664,89 ; 299,94 ;   8,124007 ;   82,91
666,92 ; 299,99 ;   8,530127 ;   86,64
668,96 ; 299,96 ;   7,333551 ;   74,53
670,99 ; 300,01 ;   8,618305 ;   87,50
673,02 ; 299,97 ;   7,426901 ;   75,49
675,06 ; 300,04 ;   8,722351 ;   88,56
677,09 ; 300,01 ;   7,038343 ;   71,67
679,12 ; 299,96 ;   8,528390 ;   86,91
681,15 ; 299,96 ;   8,822186 ;   89,80
683,19 ; 299,96 ;   8,132559 ;   82,95
685,22 ; 300,01 ;   8,124181 ;   82,96
687,25 ; 299,99 ;   7,435546 ;   75,51
689,29 ; 299,96 ;   8,334669 ;   84,85
691,32 ; 299,98 ;   8,630734 ;   87,54
693,35 ; 299,98 ;   7,829653 ;   79,25
695,39 ; 300,02 ;   8,133220 ;   82,68
697,42 ; 299,99 ;   7,629729 ;   77,71
699,45 ; 300,05 ;   8,525665 ;   86,01
701,49 ; 300,02 ;   7,132161 ;   72,65
703,52 ; 299,99 ;   8,620060 ;   87,99
705,55 ; 300,01 ;   8,425465 ;   85,99
707,59 ; 300,04 ;   7,929194 ;   80,08
709,62 ; 299,95 ;   7,637693 ;   77,40
711,65 ; 299,98 ;   9,519758 ;   96,87
713,69 ; 299,95 ;   7,538381 ;   76,95
715,72 ; 300,06 ;   8,722221 ;   88,89
717,75 ; 299,98 ;   6,353267 ;   64,54
719,79 ; 299,98 ;   9,317461 ;   94,10
721,82 ; 300,01 ;   8,123920 ;   82,68
723,85 ; 299,95 ;   7,738327 ;   78,95
725,89 ; 299,97 ;   9,118357 ;   92,32
727,92 ; 300,05 ;   7,832044 ;   79,46
729,95 ; 300,03 ;   6,840735 ;   69,23
731,99 ; 300,02 ;   8,427287 ;   85,52
