Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.465 V Temperatura ambiente:     23.50ºC
240,14 ; 299,99 ;   9,124957 ;   26,63
242,14 ; 300,03 ;   7,384709 ;   21,73
244,14 ; 300,05 ;   7,021973 ;   20,92
246,15 ; 299,90 ;   7,388566 ;   21,54
248,15 ; 299,95 ;   10,161376 ;   29,96
250,15 ; 299,97 ;   7,027450 ;   20,83
252,15 ; 299,91 ;   7,386033 ;   21,80
254,15 ; 299,92 ;   8,773904 ;   25,43
256,15 ; 299,95 ;   7,709295 ;   22,64
258,15 ; 299,99 ;   7,381441 ;   21,88
260,15 ; 299,99 ;   7,029389 ;   20,71
262,15 ; 299,89 ;   7,747089 ;   22,78
264,16 ; 299,97 ;   9,447233 ;   27,58
266,16 ; 299,90 ;   6,670473 ;   19,40
268,16 ; 300,03 ;   9,122900 ;   26,18
270,16 ; 299,96 ;   5,639902 ;   16,80
272,16 ; 299,92 ;   8,775614 ;   26,00
274,16 ; 299,98 ;   8,414414 ;   24,74
276,16 ; 299,92 ;   7,026987 ;   20,06
278,16 ; 300,03 ;   8,771964 ;   25,78
280,17 ; 300,03 ;   5,995046 ;   17,85
282,17 ; 300,05 ;   7,740792 ;   22,68
284,17 ; 299,95 ;   7,380241 ;   21,57
286,17 ; 300,03 ;   9,486991 ;   27,78
288,17 ; 300,05 ;   6,354584 ;   18,88
290,17 ; 299,99 ;   7,382154 ;   21,57
292,17 ; 299,96 ;   8,769183 ;   25,56
294,17 ; 299,97 ;   8,420797 ;   24,27
296,17 ; 299,96 ;   7,732721 ;   22,52
298,18 ; 299,99 ;   8,100230 ;   23,24
300,18 ; 300,02 ;   7,347796 ;   21,42
302,18 ; 299,99 ;   7,384200 ;   21,69
304,18 ; 299,94 ;   8,054496 ;   23,84
306,18 ; 299,96 ;   8,774284 ;   25,39
308,18 ; 300,05 ;   7,376383 ;   21,86
310,18 ; 300,02 ;   6,358338 ;   18,47
312,18 ; 299,98 ;   8,416709 ;   24,46
314,19 ; 299,97 ;   8,420375 ;   24,21
316,19 ; 300,03 ;   8,063772 ;   23,57
318,19 ; 300,01 ;   6,667734 ;   19,92
320,19 ; 299,94 ;   8,054499 ;   23,79
322,19 ; 300,01 ;   9,134469 ;   26,08
324,19 ; 300,02 ;   6,705767 ;   19,65
326,19 ; 300,01 ;   7,706463 ;   22,39
328,19 ; 300,03 ;   8,061714 ;   23,10
330,19 ; 299,98 ;   7,383499 ;   21,65
332,20 ; 300,05 ;   8,416097 ;   24,90
334,20 ; 299,94 ;   6,672602 ;   19,50
336,20 ; 299,94 ;   9,803209 ;   28,15
338,20 ; 299,95 ;   7,706048 ;   22,97
