Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.65 V Temperatura ambiente:     23.50ºC
240,15 ; 250,02 ;   7,410001 ;   43,09
242,15 ; 250,02 ;   6,216824 ;   36,00
244,15 ; 249,95 ;   6,392462 ;   37,90
246,15 ; 250,02 ;   7,412716 ;   43,97
248,15 ; 250,05 ;   5,515045 ;   32,88
250,16 ; 250,02 ;   6,041614 ;   35,24
252,16 ; 250,05 ;   6,727789 ;   39,79
254,16 ; 250,00 ;   6,042875 ;   35,87
256,16 ; 249,99 ;   7,078879 ;   41,81
258,16 ; 250,05 ;   6,554167 ;   38,69
260,16 ; 250,02 ;   5,692974 ;   33,33
262,16 ; 250,02 ;   6,902157 ;   40,46
264,16 ; 250,06 ;   6,395389 ;   37,93
266,17 ; 250,02 ;   5,694727 ;   33,87
268,17 ; 249,99 ;   7,060502 ;   41,04
270,17 ; 250,02 ;   6,903567 ;   40,58
272,17 ; 249,98 ;   6,215701 ;   36,02
274,17 ; 250,02 ;   7,079506 ;   41,29
276,17 ; 250,05 ;   5,884903 ;   34,76
278,17 ; 250,00 ;   6,024642 ;   35,22
280,17 ; 250,06 ;   7,079377 ;   41,79
282,18 ; 250,05 ;   5,536305 ;   32,60
284,18 ; 250,02 ;   6,726792 ;   39,00
286,18 ; 249,98 ;   6,905020 ;   40,43
288,18 ; 249,99 ;   7,059307 ;   41,28
290,18 ; 249,98 ;   6,214605 ;   36,77
292,18 ; 250,06 ;   6,728100 ;   39,38
294,18 ; 250,02 ;   5,181167 ;   30,69
296,18 ; 250,00 ;   7,080219 ;   41,02
298,19 ; 250,02 ;   6,728727 ;   39,88
300,19 ; 250,02 ;   6,042653 ;   35,96
302,19 ; 250,02 ;   6,377027 ;   37,85
304,19 ; 250,08 ;   6,375094 ;   37,85
306,19 ; 250,02 ;   5,688324 ;   33,12
308,19 ; 250,08 ;   7,255204 ;   42,94
310,19 ; 250,02 ;   5,535235 ;   32,48
312,19 ; 250,06 ;   7,256717 ;   42,26
314,20 ; 250,06 ;   5,866406 ;   34,45
316,20 ; 250,06 ;   6,389633 ;   37,61
